gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
BLM	2	5	0	0	3	1.4103103328075308	0	0	1.6396627060500144	0.6720962701761157	0.4361479110073526	0.6126591018726635	0.2683395868933294	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4612176860295334	0.9999999218089236
TXNDC5	1	0	0	0	1	0	0	0	1.7898704520238031	0.23414279820011463	0.6365428150153251	0.46493633385121513	0.3536503371203461	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4612613777347865	0.9999999218089236
ZNF484	3	1	0	0	1	0.23183132199362563	0	0	0.9064490125453881	0.16625066290835555	0.4202783185064475	0.31908416291970854	0.515482620946339	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46136508117899655	0.9999999218089236
ADAD2	3	3	0	0	2	0.8313598389358868	0	0	2.3273690862651857	0.8205230461990689	0.4801818507122718	0.7732146093474768	0.21273518107888978	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4613788154753905	0.9999999218089236
KLK6	0	2	0	0	0	75.39833944715814	0	0	0	0.06422283278199381	0.9376872121090611	0.1645010945350116	1	0.6593357651908739	0.9790755787452324	0.9817686836099291	1	0.46139893005585186	0.9999999218089236
RNF13	0	1	0	0	1	28.586488957706933	0	0	2.0288322139432116	0.2588162280214201	0.9346745675801448	0.5046606638158595	0.32602496309813955	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4614546601284333	0.9999999218089236
ADPRHL1	3	12	0	0	1	2.1954166635388717	0	0	0.3938078789259689	0.18846030951105575	0.4223182677524744	0.23374792416369505	0.7040245515190275	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46151295290315675	0.9999999218089236
KRT74	0	0	0	0	2	0	0	0	2.849315829876128	0.8029462956584172	0.9354478518249497	0.9678025465275879	0.17012805895981672	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.461668278036369	0.9999999218089236
TLR1	1	3	0	0	2	2.2753937898701904	0	0	1.9695397858355954	0.4445048949959002	0.6967516356415361	0.65376937437067	0.25197297464949814	0.8062476261485604	0.9790755787452324	0.9950479874714564	1	0.46181590097014313	0.9999999218089236
RASGRP3	0	3	0	0	0	59.05712879189354	0	0	0	0.07207222617390052	0.9167271933290462	0.16475117811430073	1	0.6642271450881339	0.9790755787452324	0.9817686836099291	1	0.46185010041758257	0.9999999218089236
SPCS1	2	1	0	0	1	0.9156934385532084	0	0	4.5589053278018055	0.9421933442206586	0.689971345163925	0.9227728265095961	0.17856001228659532	0.9719529182262907	0.9790755787452324	0.9950479874714564	1	0.4618846312848275	0.9999999218089236
ESRP2	1	3	0	1	1	2.2612033569409644	8.93701473898526	8.93701473898526	1.0645795408328391	0.4481300016812211	0.15227794152883112	0.3458973795031257	0.4763713293465729	0.8098795127876774	0.9790755787452324	0.9950479874714564	1	0.46189412912402816	0.9999999218089236
EGR1	0	0	0	0	2	0	0	0	2.849315829876128	0.8051719335013567	0.9552321226043975	0.9692907684727241	0.17012805895981672	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4621248177186189	0.9999999218089236
MOK	1	0	0	0	1	0	0	0	1.8452712041102544	0.24379352808894938	0.6243420465675864	0.4754678723429593	0.3468354355766582	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46213482019155405	0.9999999218089236
ERGIC2	0	1	0	0	1	27.045494741393835	0	0	2.0503013379002826	0.26983954551836764	0.9216702159506268	0.5094957134073875	0.3237534504690229	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.462210313258121	0.9999999218089236
NR3C1	0	2	0	0	1	37.476581040635224	0	0	0.9948830625498162	0.15945016730461514	0.9226077799878885	0.3348664371116601	0.4928453238538776	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46236592498272433	0.9999999218089236
ODAM	0	2	0	0	0	72.67490401408361	0	0	0	0.06775678613392833	0.9249176799967546	0.1650441169861443	1	0.6618212892627588	0.9790755787452324	0.9817686836099291	1	0.46237810235928345	0.9999999218089236
CELSR1	11	11	0	0	1	0.5839955655321281	0	0	0.2566271211014261	0.20936274721101422	0.15528983393498996	0.21129823139769166	0.7816329083686695	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4625825999184341	0.9999999218089236
NUDCD2	0	0	0	0	1	0	0	0	4.905151302065233	0.8566387846104759	0.9455091334333678	0.9822446039689645	0.16815771581688194	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4626084556728556	0.9999999218089236
ANKRD33B	1	4	0	0	1	3.357181003726508	0	0	1.565684658032943	0.2240999941748667	0.7618116445327272	0.4300382223394572	0.38421155321023415	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4627050480166699	0.9999999218089236
LTA4H	1	1	0	0	2	0.8324149545271614	0	0	2.5327251821121135	0.8957626111798169	0.5697802696447175	0.8506700350919756	0.19423724930548836	0.9517490586649522	0.9790755787452324	0.9950479874714564	1	0.46271612843781074	0.9999999218089236
DNMT3B	1	3	0	0	2	2.075686140914035	0	0	1.8150208565018895	0.4992034567905287	0.5718060047953059	0.6067007715893633	0.27237293868892276	0.8735743078703122	0.9790755787452324	0.9950479874714564	1	0.46274685036661256	0.9999999218089236
SARM1	0	2	0	0	1	37.6360880904581	0	0	1.0689846975535267	0.1586844750108206	0.9396865959396435	0.347840159036894	0.4753673540068304	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4629322205697153	0.9999999218089236
CCR3	0	1	0	0	1	28.82923800795999	0	0	2.055739802987551	0.25715770111009006	0.949014933017613	0.511655460065919	0.32318307096220145	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46294396666179605	0.9999999218089236
EMP1	0	0	0	0	1	0	0	0	4.905151302065233	0.8616648999976679	0.9545378905294787	0.983811967127932	0.16815771581688194	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4630828634590256	0.9999999218089236
F2	0	3	0	0	0	58.84753340877068	0	0	0	0.07249036511640627	0.9165631957525873	0.165465866548546	1	0.6642271450881339	0.9790755787452324	0.9817686836099291	1	0.46313736369993874	0.9999999218089236
INSM1	0	3	0	0	0	65.95378265257007	0	0	0	0.059941264404063	0.9674901862276664	0.16553827799257603	1	0.6560654474341984	0.9790755787452324	0.9817686836099291	1	0.4632676153468711	0.9999999218089236
GRIA2	1	5	1	0	1	3.3733175582009824	6.6939372724817305	6.6939372724817305	0.8592171903839322	0.2042178440194916	0.20563669403105667	0.31325825765336557	0.5284570216472262	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.463277053805099	0.9999999218089236
METTL2B	0	1	0	0	1	27.25210304452737	0	0	2.044891571837221	0.26830991765103485	0.9252072236242564	0.5104304192136763	0.3243228267589314	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4632783317917295	0.9999999218089236
VPS53	2	4	0	0	2	1.4697516089522455	0	0	1.860777684817063	0.6484451738984549	0.45366544578838186	0.6224545924971505	0.266079611124943	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.46341902834804294	0.9999999218089236
COL2A1	1	3	1	0	3	1.5705611226063843	4.541892528500458	4.541892528500458	1.5625280357385218	0.6814149587298688	0.302787486098985	0.5877387975771842	0.2818233160261001	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.463447833997803	0.9999999218089236
SUCO	1	5	0	0	2	2.677803834744017	0	0	1.1024379882308775	0.312932765476577	0.5490334257994067	0.40538620811347714	0.40862394423550863	0.6880828173077271	0.9790755787452324	0.9950479874714564	1	0.4634694348373556	0.9999999218089236
STOML1	1	0	0	0	1	0	0	0	1.9423907411686885	0.24841916097409678	0.7008812619579443	0.4937791207401754	0.3355037379018824	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46349501692444195	0.9999999218089236
MSI1	0	1	0	0	1	26.006750776873552	0	0	2.135024533681286	0.2777893437966491	0.9282133220349075	0.5258419668878966	0.3150908949600121	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46353685927820654	0.9999999218089236
CLK2	0	1	0	1	0	19.35064800669824	146.22801614841623	146.22801614841623	0	0.3417040139207498	0.05811829881236108	0.16568966220263892	1	0.7012786721798263	0.9288291176614141	0.9817686836099291	1	0.46353981864629046	0.9999999218089236
CDC42BPA	3	4	0	0	3	0.6775636374062868	0	0	1.3248100952586441	0.6130867007438089	0.24968839175762914	0.5027338674413031	0.32959420225706165	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4635551087553571	0.9999999218089236
TCHP	0	1	1	0	0	22.37175030589137	146.47632582798525	146.47632582798525	0	0.3095179030643562	0.058017044378486204	0.1657741286579284	1	0.6879933917212798	0.9286544011372166	0.9817686836099291	1	0.46369163729268514	0.9999999218089236
POLR2F	0	0	0	0	1	0	0	0	4.874301293876144	0.8524039789517653	0.9378748861970554	0.9808434658718503	0.16903507645100718	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.46373264905105804	0.9999999218089236
GRID1	4	1	0	0	0	0.17641074257276673	0	0	0	0.07642693286047864	0.35676958579798423	0.1658097400970766	1	0.6642271450881339	0.9790755787452324	0.9817686836099291	1	0.46375563182110713	0.9999999218089236
CEACAM21	1	2	0	0	1	2.729784789004855	0	0	2.636101720157506	0.39025184002634106	0.7034618769228584	0.609546189630798	0.2720573072586969	0.7453499964942304	0.9790755787452324	0.9950479874714564	1	0.46379472209134176	0.9999999218089236
WIF1	0	1	0	0	1	27.133131533280693	0	0	2.039510278227123	0.26918869603667006	0.9238331859227045	0.5104756992123545	0.32489120251382747	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46382628843047025	0.9999999218089236
GFM1	0	2	0	0	1	34.88568676886756	0	0	1.0052061034063642	0.1727081240169086	0.9049458945411437	0.33838739792058314	0.4903330737445326	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4639582725352239	0.9999999218089236
CXCR4	1	0	0	0	1	0	0	0	2.1709072989532405	0.2711232868264132	0.7680738186705296	0.5325556389123369	0.3115605881039783	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4639597366775502	0.9999999218089236
USP16	0	1	0	0	2	16.954147930107084	0	0	1.8811017129279293	0.3722393255477837	0.9134159281004204	0.6302427064092874	0.2633544468260032	0.7261240962579738	0.9790755787452324	0.9950479874714564	1	0.4640564930626925	0.9999999218089236
TMEM67	0	3	0	1	0	45.13177392016336	104.80551590494224	104.80551590494224	0	0.10878688590167995	0.08140849200356737	0.16600252652948921	1	0.675099813486543	0.9790755787452324	0.9817686836099291	1	0.46410194048414266	0.9999999218089236
RNF186	0	2	0	0	0	78.25304952365414	0	0	0	0.06080299432308789	0.960151458614503	0.16602003373076146	1	0.6560654474341984	0.9790755787452324	0.9817686836099291	1	0.46413337815742794	0.9999999218089236
TRPC4AP	0	2	0	0	1	36.52129701327516	0	0	0.9711953705843442	0.16415432691196086	0.9127241248040722	0.3329461938255678	0.4987095252978204	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46417540279850167	0.9999999218089236
ADGRE2	1	6	0	0	0	4.586318379696546	0	0	0	0.0930162580894982	0.6180985569073725	0.16604924509062302	1	0.6696210356282365	0.9790755787452324	0.9817686836099291	1	0.4641858288729299	0.9999999218089236
LMOD2	0	0	0	0	2	0	0	0	2.8285179041106088	0.803307717329252	0.9385892338395643	0.9680608869799636	0.17156991554214235	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4642592218436261	0.9999999218089236
CPLX3	0	0	0	0	1	0	0	0	4.874301293876144	0.8559285001407744	0.955152360971162	0.9825973609334528	0.16903507645100718	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4642651378072904	0.9999999218089236
ACP1	0	0	0	0	1	0	0	0	4.874301293876144	0.8593970913153882	0.9427941680115376	0.9826743688164941	0.16903507645100718	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4642885055390673	0.9999999218089236
KRT78	5	1	0	0	0	0.19342550807006842	0	0	0	0.08042829811176999	0.34743149531136974	0.16611698331192026	1	0.6678143589343853	0.9790755787452324	0.9818709271737673	1	0.46430743706185373	0.9999999218089236
AP1S1	0	0	0	0	1	0	0	0	4.874301293876144	0.8593882236041481	0.9440827533938355	0.9827515721450645	0.16903507645100718	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.46431193155402806	0.9999999218089236
SRPX2	1	2	1	0	1	1.7702377665066937	6.688100294853475	6.688100294853475	1.6631199693697571	0.6283050079665509	0.20582042824358382	0.44895972827863573	0.3703010035328263	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4645465840619982	0.9999999218089236
HS1BP3	1	0	0	0	1	0	0	0	1.9720455616445467	0.2526074984160327	0.7096679240242245	0.500590280472907	0.3321902415892582	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4646200868087622	0.9999999218089236
LIMA1	0	2	0	0	1	36.23538688548399	0	0	1.0184151192198512	0.16560288714941274	0.9187214082687234	0.34147263406819717	0.4871559560973123	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4647263201931724	0.9999999218089236
C17orf80	0	3	0	0	0	61.17434254069795	0	0	0	0.06802397178192154	0.9309406630277913	0.1663552341313701	1	0.6618212892627588	0.9790755787452324	0.9826823299341388	1	0.46473494152512207	0.9999999218089236
TAF11L13	0	2	0	0	0	78.50928000804605	0	0	0	0.06050926240963994	0.9639174721793918	0.16648944225696083	1	0.6560654474341984	0.9790755787452324	0.983176730609674	1	0.46497560709818364	0.9999999218089236
SSTR3	2	5	0	0	1	2.366227738478175	0	0	1.8496751926642168	0.2767978469867489	0.6852022548246204	0.4809219587706577	0.3463049878229504	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4650764095303239	0.9999999218089236
MACF1	4	13	0	1	17	1.286544753935021	0.8890870065520989	0.8890870065520989	1.7351819303762959	0.6513050548032762	0.9151878304139802	0.8608201241157803	0.19350108785057854	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.4651193510757614	0.9999999218089236
AASDH	1	2	0	0	3	1.252684217502558	0	0	2.115597558852521	0.8504751948553351	0.5910706771698713	0.8259570259605162	0.2017054060212792	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.46517377602578436	0.9999999218089236
MAP3K14	1	5	0	0	1	3.5025621285939654	0	0	0.8175252170108721	0.1892795283526204	0.6182089936922963	0.3085094293429761	0.5404721040118006	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46542595069834336	0.9999999218089236
SLC25A41	0	1	0	0	1	27.013543312926092	0	0	2.0889862688040615	0.27007758651567026	0.9367822322239914	0.5218295441955012	0.3197395749568721	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4656208394409648	0.9999999218089236
PSRC1	0	1	0	0	1	26.376825669084674	0	0	2.1291590816656782	0.2749062612818436	0.9371307686338232	0.528688159144759	0.31567560659392196	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.465700336588726	0.9999999218089236
DHX38	2	3	0	0	3	0.9051703124670287	0	0	1.8933564472141047	0.9128430127163594	0.4260835223457976	0.7271561847053998	0.2296653116597692	0.9563772418727107	0.9790755787452324	0.9950479874714564	1	0.4658947319846297	0.9999999218089236
THNSL1	0	2	0	0	1	36.73243064028841	0	0	1.0416853571590146	0.1630968247469463	0.9289317668624555	0.3467449729830927	0.48165880902419	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46591302097455833	0.9999999218089236
RACGAP1	2	0	0	0	0	0	0	0	0	0.06905046238236578	0.44187711117105144	0.16701666253640657	1	0.6618212892627588	0.9790755787452324	0.9842143546131348	1	0.46591998605078433	0.9999999218089236
MRAS	0	2	0	0	0	76.5524499535653	0	0	0	0.06280689189480793	0.9504832633284719	0.1670951758142153	1	0.6592051780456611	0.9790755787452324	0.9842143546131348	1	0.4660604798053365	0.9999999218089236
IFNG	1	3	0	0	0	6.446979281153921	0	0	0	0.07329927075860854	0.7115127488665398	0.16712721893553728	1	0.6642271450881339	0.9790755787452324	0.9842143546131348	1	0.46611780802030245	0.9999999218089236
APEX2	0	3	0	0	0	62.345312888941756	0	0	0	0.06591504075913812	0.9398327921302883	0.16713829043381734	1	0.6606438482676954	0.9790755787452324	0.9842143546131348	1	0.46613761456364233	0.9999999218089236
CLDN11	0	2	0	0	0	77.3382788646651	0	0	0	0.061868989091829474	0.956332689927276	0.1671708105400238	1	0.6565186654130568	0.9790755787452324	0.9842143546131348	1	0.4661957877147901	0.9999999218089236
CPB2	1	0	0	0	1	0	0	0	1.8278629852035537	0.2468916142303138	0.6226028961141612	0.47912279699538374	0.34894826581644295	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.466228446563278	0.9999999218089236
NHS	4	4	0	0	3	0.5585328914443186	0	0	1.4074102404230753	0.4119188120289261	0.3787360069336241	0.536174118802732	0.31183621641802783	0.7690731661708411	0.9790755787452324	0.9950479874714564	1	0.4662453299334406	0.9999999218089236
HSPB6	0	0	0	0	1	0	0	0	4.813750967244142	0.8403749036534671	0.9635223646396283	0.9792859410532314	0.17078401156191134	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.46633094733537006	0.9999999218089236
GP1BA	0	3	0	0	0	63.75242999540853	0	0	0	0.06349486814676042	0.9506751035113238	0.1672912582565098	1	0.6592051780456611	0.9790755787452324	0.984328008072765	1	0.4664111938821227	0.9999999218089236
CSF3R	1	3	0	0	2	2.211088666853763	0	0	1.7940136706627472	0.4612397923392296	0.6102662600368547	0.6077017196897987	0.2753377583027543	0.8263763068898985	0.9790755787452324	0.9950479874714564	1	0.466468355508145	0.9999999218089236
DUSP16	0	3	0	0	0	60.82652288691588	0	0	0	0.06866775728531282	0.9304614495056884	0.16740619311057403	1	0.6618212892627588	0.9790755787452324	0.9846031774037042	1	0.46661666010318403	0.9999999218089236
ZNF461	7	5	0	0	1	0.6320552995576956	0	0	1.3741381307204021	0.4287558421752171	0.23062819377625088	0.4035860040780517	0.41486591474361284	0.787664342812499	0.9790755787452324	0.9950479874714564	1	0.4666664951227393	0.9999999218089236
POLDIP2	0	1	0	0	1	25.703468667628126	0	0	2.1003086876051675	0.2801955340288601	0.9240158095784233	0.5255972657504391	0.3185835940622949	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46668899362099525	0.9999999218089236
CHMP4B	0	2	0	0	0	75.65013480562529	0	0	0	0.06390992406415252	0.9455543812624229	0.16748996871036537	1	0.6592955520217544	0.9790755787452324	0.9846031774037042	1	0.4667663739654978	0.9999999218089236
TRIM6-TRIM34	1	5	1	0	1	3.600521056312863	5.393426448236399	5.393426448236399	0.9193522013360698	0.1788090045687537	0.2557729927305924	0.32710186867394064	0.5120495052066898	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.46677062892458343	0.9999999218089236
C19orf25	0	0	0	0	1	0	0	0	4.813750967244142	0.848114743870594	0.9559425275563282	0.9808531053383646	0.17078401156191134	0.9515866181917966	0.9790755787452324	0.9950479874714564	1	0.46680936228946024	0.9999999218089236
WWOX	1	0	0	0	1	0	0	0	1.733811869633796	0.2318425409012831	0.6517428681507498	0.464265993443564	0.3608253510890622	0.6849084872670016	0.9790755787452324	0.9950479874714564	1	0.4668181384304029	0.9999999218089236
PCDHB9	1	2	1	0	0	1.5927885625565525	21.26160074383019	21.26160074383019	0	0.694157138121218	0.05967442461854089	0.16752044976530556	1	0.9515866181917966	0.9412504058146515	0.9846031774037042	1	0.4668208357108903	0.9999999218089236
